"ID","Date_ID","BibTexKey","ContentType"
7663,"Hd-19880","LinstadterBroich.2016Defin","D"
7664,"Hd-19880","LinstadterEiwanger.2012Human","D"
7665,"Hd-19880","HuttererMikdad.2011Species","D"
7666,"Hd-19880","Linstadter.2008Transit","D"
7667,"Hd-19880","Linstadter.2004ZumFruhnWM","D"
7670,"KIA-30145b","LinstadterBroich.2016Defin","D"
7673,"Bln-4755","CalPal","D"
7674,"Bln-4755","LinstadterBroich.2016Defin","D"
7675,"Bln-4755","HogueBarton.2016Microl","D"
7676,"Bln-4755","LinstadterEiwanger.2012Human","D"
7677,"Bln-4755","LinstadterMedved.2012Alboran","D"
7678,"Bln-4755","Linstadter.2011EpiNeotran","D"
7679,"Bln-4755","Linstadter.2008Transit","D"
7680,"Bln-4755","BouzouggarBarton.2008Reeval","D"
7681,"Bln-4755","Nami.2007Techno","D"
7682,"Bln-4755","MikdadMoser.2002RecPreIfri","C"
7683,"Bln-4755","GorsdorfEiwanger.1999RadDatC14","D"
7686,"Bln-4872","CalPal","D"
7687,"Bln-4872","LinstadterBroich.2016Defin","D"
7688,"Bln-4872","LinstadterEiwanger.2012Human","D"
7689,"Bln-4872","LinstadterMedved.2012Alboran","D"
7690,"Bln-4872","Linstadter.2011EpiNeotran","D"
7691,"Bln-4872","Linstadter.2008Transit","D"
7692,"Bln-4872","BouzouggarBarton.2008Reeval","D"
7693,"Bln-4872","Nami.2007Techno","D"
7694,"Bln-4872","MikdadMoser.2002RecPreIfri","C"
7697,"KIA 510-I","LinstadterBroich.2016Defin","D"
7698,"KIA 510-I","LinstadterEiwanger.2012Human","D"
7699,"KIA 510-I","LinstadterMedved.2012Alboran","D"
7700,"KIA 510-I","Linstadter.2011EpiNeotran","D"
7701,"KIA 510-I","Nami.2007Techno","D"
7702,"KIA 510-I","MikdadMoser.2002RecPreIfri","C"
7705,"Bln-4926","CalPal","D"
7706,"Bln-4926","LinstadterEiwanger.2012Human","D"
7707,"Bln-4926","HogueBarton.2016Microl","D"
7708,"Bln-4926","Nami.2007Techno","D"
7709,"Bln-4926","MikdadMoser.2002RecPreIfri","C"
7710,"Bln-4926","GorsdorfEiwanger.1999RadDatC14","D"
7713,"Gif-2888","CalPal","D"
7714,"Gif-2888","Jousse.2017AtlasMammal","Z"
7715,"Gif-2888","ZielhoferLinstadter.2006Short","D"
7716,"Gif-2888","Daugas.2002NeolMaroc","D"
7717,"Gif-2888","Ouchaou.2000Mammiferes","Z"
7718,"Gif-2888","DeWailly.1976KefelBaroud","D"
7721,"Gif-2889","CalPal","D"
7722,"Gif-2889","Jousse.2017AtlasMammal","Z"
7723,"Gif-2889","ZielhoferLinstadter.2006Short","D"
7724,"Gif-2889","Daugas.2002NeolMaroc","D"
7725,"Gif-2889","DeWailly.1976KefelBaroud","D"
7728,"OxA-7424","DaugasRaynal.1999Synth","D"
7729,"OxA-7424","DaugasRaynal.1989NEoNAMaroc","D"
7732,"KN 5919","MikdadNekkal.2012RechPeup","D"
7735,"KN 5920","MikdadNekkal.2012RechPeup","D"
7738,"KN 5921","MikdadNekkal.2012RechPeup","D"
7741,"Beta-316505","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
7742,"Beta-316505","MoralesPerez.2016SWAsia","D"
7745,"Beta-316506","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
7746,"Beta-316506","MoralesPerez.2016SWAsia","D"
7749,"Beta-331847","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
7750,"Beta-331847","Martinez-SanchezVera-Rodriguez.2018.TheBeg","D"
7753,"Beta-295780","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
7754,"Beta-295780","Martinez-SanchezVera-Rodriguez.2018.TheBeg","D"
7755,"Beta-295780","Martinez-SanchezVera-Rodriguez.2018.BeyAdo","D"
7756,"Beta-295780","MoralesPerez.2016SWAsia","D"
7757,"Beta-295780","Camps.1974TablChron2","C"
7760,"Beta-316508","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
7761,"Beta-316508","MoralesPerez.2016SWAsia","D"
7762,"Beta-316508","Camps.1974TablChron2","C"
7765,"Beta-316507","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
7766,"Beta-316507","MoralesPerez.2016SWAsia","D"
7767,"Beta-316507","Camps.1974TablChron2","C"
7770,"Rabat-119","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
7771,"Rabat-119","BalloucheOuchaou.2012Neol","D"
7772,"Rabat-119","Linstadter.2010RecRec","D"
7773,"Rabat-119","Linstadter.2008Transit","D"
7774,"Rabat-119","DaugasEldrissi.2008DonDoc","D"
7775,"Rabat-119","DaugasELIdrissi.2008Marru","D"
7776,"Rabat-119","BartonBouzouggar.2008Hattab","D"
7777,"Rabat-119","StambouliMalek.2004CadRad","D"
7778,"Rabat-119","BouzouggarMiller.2004GrEKhil","D"
7779,"Rabat-119","BouzouggarKozlowski.2002EnsLitAt","D"
7780,"Rabat-119","Camps.1974TablChron2","C"
7783,"Beta-424638","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
7786,"Bln-4913","CalPal","D"
7787,"Bln-4913","LinstadterBroich.2016Defin","D"
7788,"Bln-4913","BalloucheOuchaou.2012Neol","D"
7789,"Bln-4913","LinstadterMedved.2012Alboran","D"
7790,"Bln-4913","LinstadterEiwanger.2012Human","D"
7791,"Bln-4913","Linstadter.2011EpiNeotran","D"
7792,"Bln-4913","Linstadter.2010RecRec","D"
7793,"Bln-4913","Linstadter.2008Transit","D"
7794,"Bln-4913","DaugasEldrissi.2008DonDoc","D"
7795,"Bln-4913","DaugasELIdrissi.2008Marru","D"
7796,"Bln-4913","BartonBouzouggar.2008Hattab","D"
7797,"Bln-4913","Schneider.2007CerNDec","D"
7798,"Bln-4913","ZielhoferLinstadter.2006Short","D"
7799,"Bln-4913","Linstadter.2004ZumFruhnWM","D"
7800,"Bln-4913","Linstadter.2003HassiOu","D"
7803,"Bln-4956","CalPal","D"
7804,"Bln-4956","LinstadterBroich.2016Defin","D"
7805,"Bln-4956","BalloucheOuchaou.2012Neol","D"
7806,"Bln-4956","LinstadterEiwanger.2012Human","D"
7807,"Bln-4956","LinstadterMedved.2012Alboran","D"
7808,"Bln-4956","Linstadter.2011EpiNeotran","D"
7809,"Bln-4956","Linstadter.2010RecRec","D"
7810,"Bln-4956","Linstadter.2008Transit","D"
7811,"Bln-4956","BartonBouzouggar.2008Hattab","D"
7812,"Bln-4956","Schneider.2007CerNDec","D"
7813,"Bln-4956","ZielhoferLinstadter.2006Short","D"
7814,"Bln-4956","Linstadter.2004ZumFruhnWM","D"
7815,"Bln-4956","Linstadter.2003HassiOu","D"
7816,"Bln-4956","MikdadEiwanger.2000Rech","C; Z"
7817,"Bln-4956","GorsdorfEiwanger.1999RadDatC14","D"
7820,"Bln-4957","CalPal","D"
7821,"Bln-4957","LinstadterBroich.2016Defin","D"
7822,"Bln-4957","BalloucheOuchaou.2012Neol","D"
7823,"Bln-4957","LinstadterEiwanger.2012Human","D"
7824,"Bln-4957","LinstadterMedved.2012Alboran","D"
7825,"Bln-4957","Linstadter.2011EpiNeotran","D"
7826,"Bln-4957","Linstadter.2010RecRec","D"
7827,"Bln-4957","Linstadter.2008Transit","D"
7828,"Bln-4957","DaugasEldrissi.2008DonDoc","D"
7829,"Bln-4957","DaugasELIdrissi.2008Marru","D"
7830,"Bln-4957","BartonBouzouggar.2008Hattab","D"
7831,"Bln-4957","Schneider.2007CerNDec","D"
7832,"Bln-4957","ZielhoferLinstadter.2006Short","D"
7833,"Bln-4957","Linstadter.2004ZumFruhnWM","D"
7834,"Bln-4957","Linstadter.2003HassiOu","D"
7837,"KIA-433","CalPal","D"
7838,"KIA-433","LinstadterBroich.2016Defin","D"
7839,"KIA-433","LinstadterEiwanger.2012Human","D"
7840,"KIA-433","LinstadterMedved.2012Alboran","D"
7841,"KIA-433","Linstadter.2011EpiNeotran","D"
7842,"KIA-433","Linstadter.2008Transit","D"
7843,"KIA-433","DaugasEldrissi.2008DonDoc","D"
7844,"KIA-433","DaugasELIdrissi.2008Marru","D"
7845,"KIA-433","Schneider.2007CerNDec","D"
7846,"KIA-433","Linstadter.2004ZumFruhnWM","D"
7847,"KIA-433","Linstadter.2003HassiOu","D"
7848,"KIA-433","MikdadEiwanger.2000Rech","C; Z"
7851,"KIA-434","CalPal","D"
7852,"KIA-434","LinstadterBroich.2016Defin","D"
7853,"KIA-434","BalloucheOuchaou.2012Neol","D"
7854,"KIA-434","LinstadterEiwanger.2012Human","D"
7855,"KIA-434","LinstadterMedved.2012Alboran","D"
7856,"KIA-434","Linstadter.2011EpiNeotran","D"
7857,"KIA-434","Linstadter.2010RecRec","D"
7858,"KIA-434","Linstadter.2008Transit","D"
7859,"KIA-434","BartonBouzouggar.2008Hattab","D"
7860,"KIA-434","DaugasEldrissi.2008DonDoc","D"
7861,"KIA-434","DaugasELIdrissi.2008Marru","D"
7862,"KIA-434","Schneider.2007CerNDec","D"
7863,"KIA-434","ZielhoferLinstadter.2006Short","D"
7864,"KIA-434","Linstadter.2004ZumFruhnWM","D"
7865,"KIA-434","Linstadter.2003HassiOu","D"
7868,"KIA-436","CalPal","D"
7869,"KIA-436","LinstadterBroich.2016Defin","D"
7870,"KIA-436","BalloucheOuchaou.2012Neol","D"
7871,"KIA-436","LinstadterEiwanger.2012Human","D"
7872,"KIA-436","LinstadterMedved.2012Alboran","D"
7873,"KIA-436","Linstadter.2011EpiNeotran","D"
7874,"KIA-436","Linstadter.2010RecRec","D"
7875,"KIA-436","Linstadter.2008Transit","D"
7876,"KIA-436","BartonBouzouggar.2008Hattab","D"
7877,"KIA-436","DaugasEldrissi.2008DonDoc","D"
7878,"KIA-436","DaugasELIdrissi.2008Marru","D"
7879,"KIA-436","Schneider.2007CerNDec","D"
7880,"KIA-436","ZielhoferLinstadter.2006Short","D"
7881,"KIA-436","Linstadter.2004ZumFruhnWM","D"
7882,"KIA-436","Linstadter.2003HassiOu","D"
7885,"KIA-437","CalPal","D"
7886,"KIA-437","LinstadterBroich.2016Defin","D"
7887,"KIA-437","BalloucheOuchaou.2012Neol","D"
7888,"KIA-437","LinstadterEiwanger.2012Human","D"
7889,"KIA-437","LinstadterMedved.2012Alboran","D"
7890,"KIA-437","Linstadter.2011EpiNeotran","D"
7891,"KIA-437","Linstadter.2010RecRec","D"
7892,"KIA-437","Linstadter.2008Transit","D"
7893,"KIA-437","BartonBouzouggar.2008Hattab","D"
7894,"KIA-437","DaugasEldrissi.2008DonDoc","D"
7895,"KIA-437","DaugasELIdrissi.2008Marru","D"
7896,"KIA-437","Schneider.2007CerNDec","D"
7897,"KIA-437","ZielhoferLinstadter.2006Short","D"
7898,"KIA-437","Linstadter.2004ZumFruhnWM","D"
7899,"KIA-437","Linstadter.2003HassiOu","D"
7902,"UtC-6185","CalPal","D"
7903,"UtC-6185","LinstadterBroich.2016Defin","D"
7904,"UtC-6185","BalloucheOuchaou.2012Neol","D"
7905,"UtC-6185","LinstadterEiwanger.2012Human","D"
7906,"UtC-6185","LinstadterMedved.2012Alboran","D"
7907,"UtC-6185","Linstadter.2011EpiNeotran","D"
7908,"UtC-6185","Linstadter.2010RecRec","D"
7909,"UtC-6185","Linstadter.2008Transit","D"
7910,"UtC-6185","Schneider.2007CerNDec","D"
7911,"UtC-6185","ZielhoferLinstadter.2006Short","D"
7912,"UtC-6185","Linstadter.2004ZumFruhnWM","D"
7913,"UtC-6185","Linstadter.2003HassiOu","D"
7914,"UtC-6185","MikdadEiwanger.2000Rech","D"
7915,"UtC-6185","GorsdorfEiwanger.1999RadDatC14","D"
7918,"UtC-6186","CalPal","D"
7919,"UtC-6186","LinstadterBroich.2016Defin","D"
7920,"UtC-6186","BalloucheOuchaou.2012Neol","D"
7921,"UtC-6186","LinstadterEiwanger.2012Human","D"
7922,"UtC-6186","LinstadterMedved.2012Alboran","D"
7923,"UtC-6186","Linstadter.2011EpiNeotran","D"
7924,"UtC-6186","Linstadter.2010RecRec","D"
7925,"UtC-6186","Linstadter.2008Transit","D"
7926,"UtC-6186","Schneider.2007CerNDec","D"
7927,"UtC-6186","ZielhoferLinstadter.2006Short","D"
7928,"UtC-6186","Linstadter.2004ZumFruhnWM","D"
7929,"UtC-6186","Linstadter.2003HassiOu","D"
7930,"UtC-6186","MikdadEiwanger.2000Rech","D"
7931,"UtC-6186","GorsdorfEiwanger.1999RadDatC14","D"
7934,"UtC-6187","CalPal","D"
7935,"UtC-6187","LinstadterBroich.2016Defin","D"
7936,"UtC-6187","BalloucheOuchaou.2012Neol","D"
7937,"UtC-6187","LinstadterEiwanger.2012Human","D"
7938,"UtC-6187","LinstadterMedved.2012Alboran","D"
7939,"UtC-6187","Linstadter.2011EpiNeotran","D"
7940,"UtC-6187","Linstadter.2010RecRec","D"
7941,"UtC-6187","Linstadter.2008Transit","D"
7942,"UtC-6187","Schneider.2007CerNDec","D"
7943,"UtC-6187","Linstadter.2004ZumFruhnWM","D"
7944,"UtC-6187","Linstadter.2003HassiOu","D"
7945,"UtC-6187","MikdadEiwanger.2000Rech","C; Z"
7948,"UtC-6184","CalPal","D"
7949,"UtC-6184","LinstadterBroich.2016Defin","D"
7950,"UtC-6184","Linstadter.2016ClimMobi","D"
7951,"UtC-6184","Linstadter.2011EpiNeotran","D"
7952,"UtC-6184","Schneider.2007CerNDec","D"
7953,"UtC-6184","ZielhoferLinstadter.2006Short","D"
7954,"UtC-6184","Linstadter.2004ZumFruhnWM","D"
7955,"UtC-6184","Linstadter.2003HassiOu","D"
7956,"UtC-6184","MikdadEiwanger.2000Rech","C; Z"
7957,"UtC-6184","GorsdorfEiwanger.1999RadDatC14","D"
7960,"Col-2120","LinstadterBroich.2016Defin","D"
7963,"Col-2121","LinstadterBroich.2016Defin","D"
7966,"Bln-4756","CalPal","D"
7967,"Bln-4756","LinstadterBroich.2016Defin","D"
7968,"Bln-4756","LinstadterEiwanger.2012Human","D"
7969,"Bln-4756","Linstadter.2008Transit","D"
7970,"Bln-4756","MikdadEiwanger.2000Rech","D"
7973,"Erl-9991","CalPal","D"
7974,"Erl-9991","LinstadterBroich.2016Defin","D"
7975,"Erl-9991","LinstadterEiwanger.2012Human","D"
7976,"Erl-9991","MikdadEiwanger.2000Rech","D"
7979,"Erl-9993","CalPal","D"
7980,"Erl-9993","LinstadterBroich.2016Defin","D"
7981,"Erl-9993","LinstadterEiwanger.2012Human","D"
7982,"Erl-9993","LinstadterMedved.2012Alboran","D"
7983,"Erl-9993","Linstadter.2011EpiNeotran","D"
7984,"Erl-9993","Linstadter.2008Transit","D"
7987,"Erl-9992","LinstadterBroich.2016Defin","D"
7988,"Erl-9992","HogueBarton.2016Microl","D"
7989,"Erl-9992","LinstadterEiwanger.2012Human","D"
7992,"Erl-4394","CalPal","D"
7993,"Erl-4394","LinstadterBroich.2016Defin","D"
7994,"Erl-4394","HogueBarton.2016Microl","D"
7995,"Erl-4394","LinstadterEiwanger.2012Human","D"
7996,"Erl-4394","BouzouggarBarton.2008Reeval","D"
7997,"Erl-4394","Moser.2003GrotteIfriAmmar1","D"
7998,"Erl-4394","MikdadMoser.2002RecPreIfri","C; Z"
8001,"Erl-4399","CalPal","D"
8002,"Erl-4399","HogueBarton.2016Microl","D"
8003,"Erl-4399","LinstadterEiwanger.2012Human","D"
8004,"Erl-4399","BouzouggarBarton.2008Reeval","D"
8005,"Erl-4399","Moser.2003GrotteIfriAmmar1","D"
8006,"Erl-4399","MikdadMoser.2002RecPreIfri","C; Z"
8009,"Erl-9984","CalPal","D"
8010,"Erl-9984","LinstadterBroich.2016Defin","D"
8011,"Erl-9984","NekkalLinstadter.2015Ouza","D"
8012,"Erl-9984","LinstadterMedved.2012Alboran","D"
8013,"Erl-9984","Linstadter.2011EpiNeotran","D"
8016,"Erl-9986","CalPal","D"
8017,"Erl-9986","LinstadterBroich.2016Defin","D"
8018,"Erl-9986","NekkalLinstadter.2015Ouza","D"
8019,"Erl-9986","LinstadterEiwanger.2012Human","D"
8020,"Erl-9986","LinstadterMedved.2012Alboran","D"
8021,"Erl-9986","Linstadter.2011EpiNeotran","D"
8022,"Erl-9986","Linstadter.2010RecRec","D"
8025,"Erl-9985","LinstadterBroich.2016Defin","D"
8026,"Erl-9985","NekkalLinstadter.2015Ouza","D"
8027,"Erl-9985","LinstadterEiwanger.2012Human","D"
8028,"Erl-9985","LinstadterMedved.2012Alboran","D"
8029,"Erl-9985","Linstadter.2011EpiNeotran","D"
8030,"Erl-9985","Linstadter.2010RecRec","D"
8033,"Erl-9983","LinstadterBroich.2016Defin","D"
8034,"Erl-9983","NekkalLinstadter.2015Ouza","D"
8035,"Erl-9983","Linstadter.2011EpiNeotran","D"
8038,"Beta-341129","LinstadterBroich.2016Defin","D"
8041,"Rabat-277","NekkalLinstadter.2015Ouza","D"
8044,"Rabat-278","NekkalLinstadter.2015Ouza","D"
8047,"UBA-8082","LinstadterBroich.2016Defin","D"
8048,"UBA-8082","BalloucheOuchaou.2012Neol","D"
8049,"UBA-8082","LinstadterMedved.2012Alboran","D"
8050,"UBA-8082","Linstadter.2011EpiNeotran","D"
8051,"UBA-8082","Lorenz.2011IfriArmBei","D"
8052,"UBA-8082","Linstadter.2010RecRec","D"
8053,"UBA-8082","Linstadter.2008Transit","D"
8056,"Erl-9994","Linstadter.2016ClimMobi","D"
8057,"Erl-9994","Linstadter.2011EpiNeotran","D"
8058,"Erl-9994","Lorenz.2011IfriArmBei","D"
8059,"Erl-9994","Linstadter.2010RecRec","C; Z"
8062,"Erl-9995","CalPal","D"
8063,"Erl-9995","LinstadterBroich.2016Defin","D"
8064,"Erl-9995","LinstadterMedved.2012Alboran","D"
8065,"Erl-9995","Linstadter.2011EpiNeotran","D"
8066,"Erl-9995","Lorenz.2011IfriArmBei","D"
8067,"Erl-9995","Linstadter.2010RecRec","D"
8068,"Erl-9995","Linstadter.2008Transit","D"
8071,"Erl-9996","CalPal","D"
8072,"Erl-9996","LinstadterBroich.2016Defin","D"
8073,"Erl-9996","BalloucheOuchaou.2012Neol","D"
8074,"Erl-9996","LinstadterMedved.2012Alboran","D"
8075,"Erl-9996","Linstadter.2011EpiNeotran","D"
8076,"Erl-9996","Lorenz.2011IfriArmBei","D"
8077,"Erl-9996","Linstadter.2010RecRec","D"
8078,"Erl-9996","Linstadter.2008Transit","D"
8081,"Erl-12422","LinstadterBroich.2016Defin","D"
8082,"Erl-12422","Linstadter.2016ClimMobi","D"
8083,"Erl-12422","Lorenz.2011IfriArmBei","D"
8086,"KN-5969","LinstadterBroich.2016Defin","D"
8087,"KN-5969","Lorenz.2011IfriArmBei","D"
8090,"Gif-2821","BenMoussa.2008Ramma","D"
8091,"Gif-2821","ZielhoferLinstadter.2006Short","D"
8092,"Gif-2821","Daugas.2002NeolMaroc","D"
8093,"Gif-2821","LubellSheppard.1991Maghreb","D"
8094,"Gif-2821","DelibriasGuillier.1982GIFIX","D"
8095,"Gif-2821","Close.1980CurResRecI","D"
8096,"Gif-2821","DelibriasOrtlieb.197614CAtlaSah","D"
8097,"Gif-2821","CampsDelibrias.1973ChroCiv","D"
8100,"MC-669","CalPal","D"
8101,"MC-669","BenMoussa.2008Ramma","D"
8102,"MC-669","ZielhoferLinstadter.2006Short","D"
8103,"MC-669","Daugas.2002NeolMaroc","D"
8104,"MC-669","LubellSheppard.1991Maghreb","D"
8105,"MC-669","Close.1980CurResRecI","D"
8106,"MC-669","Grebenart.1975MatEpiNeoLitMar","D"
8107,"MC-669","CampsDelibrias.1973ChroCiv","D"
8110,"MC-670","BenMoussa.2008Ramma","D"
8111,"MC-670","ZielhoferLinstadter.2006Short","D"
8112,"MC-670","Daugas.2002NeolMaroc","D"
8113,"MC-670","LubellSheppard.1991Maghreb","D"
8114,"MC-670","Close.1980CurResRecI","D"
8115,"MC-670","Grebenart.1975MatEpiNeoLitMar","D"
8116,"MC-670","CampsDelibrias.1973ChroCiv","D"
8119,"Gif-3013","ZielhoferLinstadter.2006Short","D"
8120,"Gif-3013","Daugas.2002NeolMaroc","D"
8121,"Gif-3013","Close.1984CurResRecII","D"
8122,"Gif-3013","DelibriasGuillier.1982GIFIX","D"
8123,"Gif-3013","DelibriasOrtlieb.197614CAtlaSah","D"
8126,"MC-710","CalPal","D"
8127,"MC-710","Linstadter.2016ClimMobi","D"
8128,"MC-710","BenMoussa.2008Ramma","D"
8129,"MC-710","ZielhoferLinstadter.2006Short","D"
8130,"MC-710","Daugas.2002NeolMaroc","D"
8131,"MC-710","LubellSheppard.1991Maghreb","D"
8132,"MC-710","PosnanskyMcIntosh.1976NewRadDa","D"
8133,"MC-710","Grebenart.1975MatEpiNeoLitMar","D"
8134,"MC-710","CampsDelibrias.1973ChroCiv","D"
8135,"MC-710","Grebenart.1972CapsienPhD","D"
8138,"Gif-2911","CalPal","D"
8139,"Gif-2911","Linstadter.2016ClimMobi","D"
8140,"Gif-2911","ZielhoferLinstadter.2006Short","D"
8141,"Gif-2911","Daugas.2002NeolMaroc","D"
8142,"Gif-2911","LubellSheppard.1991Maghreb","D"
8143,"Gif-2911","DelibriasGuillier.1982GIFIX","D"
8144,"Gif-2911","PosnanskyMcIntosh.1976NewRadDa","D"
8145,"Gif-2911","DelibriasOrtlieb.197614CAtlaSah","D"
8146,"Gif-2911","CampsDelibrias.1973ChroCiv","D"
8149,"Gif-5519","CalPal","D"
8150,"Gif-5519","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
8151,"Gif-5519","Linstadter.2016ClimMobi","D"
8152,"Gif-5519","BenMoussa.2008Ramma","D"
8153,"Gif-5519","Linstadter.2008Transit","D"
8154,"Gif-5519","ZielhoferLinstadter.2006Short","D"
8155,"Gif-5519","DaugasRaynal.1999Synth","D"
8156,"Gif-5519","DaugasRaynal.1989NEoNAMaroc","D"
8157,"Gif-5519","DebenathSbihiAlaoui.1979GisPre","D"
8160,"UBA-8084","Linstadter.2008Transit","D"
8163,"Ly-2149","CalPal","D"
8164,"Ly-2149","Martinez-SanchezVera-Rodriguez.2018.TheBeg","D"
8165,"Ly-2149","Linstadter.2016ClimMobi","D"
8166,"Ly-2149","NespouletAbdeljalil.2008Palaeo","C; Z"
8167,"Ly-2149","BalloucheOuchaou.2012Neol","D"
8168,"Ly-2149","Linstadter.2010RecRec","D"
8169,"Ly-2149","Linstadter.2008Transit","D"
8170,"Ly-2149","BenMoussa.2008Ramma","D"
8171,"Ly-2149","DaugasEldrissi.2008DonDoc","D"
8172,"Ly-2149","BartonBouzouggar.2008Hattab","D"
8173,"Ly-2149","ZielhoferLinstadter.2006Short","D"
8174,"Ly-2149","DaugasRaynal.1999Synth","D"
8175,"Ly-2149","DaugasRaynal.1989NEoNAMaroc","D"
8176,"Ly-2149","Close.1984CurResRecII","D"
8177,"Ly-2149","DebenathDaugas.1983ActMPrePaleo","D"
8180,"UQ-1601","CalPal","D"
8181,"UQ-1601","Linstadter.2016ClimMobi","D"
8182,"UQ-1601","NespouletAbdeljalil.2008Palaeo","C; Z"
8183,"UQ-1601","BalloucheOuchaou.2012Neol","D"
8184,"UQ-1601","Linstadter.2010RecRec","D"
8185,"UQ-1601","Linstadter.2008Transit","D"
8186,"UQ-1601","BenMoussa.2008Ramma","D"
8187,"UQ-1601","DaugasEldrissi.2008DonDoc","D"
8188,"UQ-1601","BartonBouzouggar.2008Hattab","D"
8189,"UQ-1601","ZielhoferLinstadter.2006Short","D"
8190,"UQ-1601","vanWilligen.2006DieNeolNWMittel","D"
8191,"UQ-1601","DaugasRaynal.1999Synth","D"
8192,"UQ-1601","DaugasRaynal.1989NEoNAMaroc","D"
8193,"UQ-1601","DebenathSbihiAlaoui.1979GisPre","D"
8196,"Gif-6184","CalPal","D"
8197,"Gif-6184","vanWilligen.2006DieNeolNWMittel","D"
8200,"Gif-6490","CalPal","D"
8201,"Gif-6490","ZielhoferLinstadter.2006Short","D"
8202,"Gif-6490","vanWilligen.2006DieNeolNWMittel","D"
8203,"Gif-6490","WenglerVernet.1994EvChr","D"
8204,"Gif-6490","WenglerVernet.1992VegSed","D"
8207,"Gif-6185","Linstadter.2010RecRec","D"
8208,"Gif-6185","Linstadter.2008Transit","D"
8209,"Gif-6185","ZielhoferLinstadter.2006Short","D"
8210,"Gif-6185","vanWilligen.2006DieNeolNWMittel","D"
8211,"Gif-6185","WenglerVernet.1994EvChr","D"
8212,"Gif-6185","WenglerVernet.1992VegSed","D"
8215,"Gif-6186","CalPal","D"
8216,"Gif-6186","ZielhoferLinstadter.2006Short","D"
8217,"Gif-6186","vanWilligen.2006DieNeolNWMittel","D"
8218,"Gif-6186","WenglerVernet.1994EvChr","D"
8219,"Gif-6186","WenglerVernet.1992VegSed","D"
8222,"Gif-6188","CalPal","D"
8223,"Gif-6188","Linstadter.2010RecRec","D"
8224,"Gif-6188","WenglerVernet.1994EvChr","D"
8225,"Gif-6188","Linstadter.2008Transit","D"
8226,"Gif-6188","WenglerVernet.1992VegSed","D"
8227,"Gif-6188","Wengler.198586QuatMaroc","D"
8228,"Gif-6188","Wengler.198384Heriga","D"
8231,"Gif-6491","CalPal","D"
8232,"Gif-6491","ZielhoferLinstadter.2006Short","D"
8233,"Gif-6491","vanWilligen.2006DieNeolNWMittel","D"
8234,"Gif-6491","WenglerVernet.1994EvChr","D"
8235,"Gif-6491","WenglerVernet.1992VegSed","D"
8238,"Gif-6880","CalPal","D"
8239,"Gif-6880","ZielhoferLinstadter.2006Short","D"
8240,"Gif-6880","WenglerVernet.1994EvChr","D"
8241,"Gif-6880","WenglerVernet.1992VegSed","D"
8244,"Gif-6492","CalPal","D"
8245,"Gif-6492","vanWilligen.2006DieNeolNWMittel","D"
8246,"Gif-6492","ZielhoferLinstadter.2006Short","D"
8247,"Gif-6492","WenglerVernet.1994EvChr","D"
8248,"Gif-6492","WenglerVernet.1992VegSed","D"
8251,"Ly-3620","WenglerVernet.1992VegSed","D"
8254,"Gif-6495","CalPal","D"
8255,"Gif-6495","LinstadterEiwanger.2012Human","D"
8256,"Gif-6495","Linstadter.2008Transit","D"
8257,"Gif-6495","WenglerVernet.1994EvChr","D"
8258,"Gif-6495","WenglerVernet.1992VegSed","D"
8261,"Gif-6826","CalPal","D"
8262,"Gif-6826","LinstadterEiwanger.2012Human","D"
8263,"Gif-6826","Linstadter.2008Transit","D"
8264,"Gif-6826","WenglerVernet.1992VegSed","D"
8267,"Gif-6827","CalPal","D"
8268,"Gif-6827","LinstadterEiwanger.2012Human","D"
8269,"Gif-6827","Linstadter.2008Transit","D"
8270,"Gif-6827","WenglerVernet.1994EvChr","D"
8271,"Gif-6827","WenglerVernet.1992VegSed","D"
8274,"Gif-7554","CalPal","D"
8275,"Gif-7554","WenglerVernet.1994EvChr","D"
8276,"Gif-7554","WenglerVernet.1992VegSed","D"
8277,"Gif-7554","Wengler.198586QuatMaroc","D"
8278,"Gif-7554","Wengler.198384Heriga","D"
8281,"Gif-7699","CalPal","D"
8282,"Gif-7699","WenglerVernet.1992VegSed","D"
8283,"Gif-7699","Wengler.198586QuatMaroc","D"
8284,"Gif-7699","Wengler.198384Heriga","D"
8287,"Gif-A-92332","CalPal","D"
8288,"Gif-A-92332","BalloucheOuchaou.2012Neol","D"
8289,"Gif-A-92332","Linstadter.2010RecRec","D"
8290,"Gif-A-92332","Linstadter.2008Transit","D"
8291,"Gif-A-92332","BenMoussa.2008Ramma","D"
8292,"Gif-A-92332","DaugasEldrissi.2008DonDoc","D"
8293,"Gif-A-92332","DaugasELIdrissi.2008Marru","D"
8294,"Gif-A-92332","BartonBouzouggar.2008Hattab","D"
8295,"Gif-A-92332","ZielhoferLinstadter.2006Short","D"
8296,"Gif-A-92332","BellverGarrdoBravoNieto.2003","D"
8297,"Gif-A-92332","DaugasRaynal.1999Synth","D"
